id,title,genres,overview,release_date,poster_path,vote_average
1271724,Man and Woman,['Drama'],"Poignant stories about men and women who have linked their lives — some for years, some for an hour, some for five minutes. Life stories that sound at home in the kitchen, in a compartment with strangers, in a taxi, or left in a notebook as a memory, because if the feelings are real, sincere, then it's forever. Moments of strange encounters and bitter breakups, in which you can see something familiar.",2025-03-13,/xqGlDndf1K0CnB6xrXirIjimYbt.jpg,0.0
1443663,Os Infanticidas,['Comedy'],,2025-03-13,/bDfpGgNuPOspTBKwjjcm88eBpDI.jpg,0.0
1443487,Малай,['Comedy'],"The young rich kid, Chyna, got carried away with his glamorous lifestyle and decided that he could do anything he wanted. Desperate to set his son straight, his oligarch father takes extreme measures. Together with an eccentric psychologist, he devises a unique project: somewhere in the steppe, they recreate the atmosphere of a 19th-century Kazakh village. Chyna ends up in this village, believing he has traveled back in time.",2025-03-13,/5oCOv4RHG2ekybDL1uWf7xW9AvV.jpg,0.0
1443470,Moiras,"['Drama', 'Comedy']",Three friends recall how the little details of their lives brought about their friendship.,2025-03-13,/ipOozs8Q5py5zqMJFZM78m2CGDi.jpg,0.0
1443387,The Goals of August,['Documentary'],"A kaleidoscope of events, incidents, and moments from the everyday life of a village in the southern Pindos mountains. during an impromptu football tournament. The documentary aims to create, through observation, an ""impressionistic"" portrait of a small community in its summer aliveness. A portrait with light and shadows, charming and sometimes frightening, which, despite its contradictions is above all unexpectedly alive and genuine.",2025-03-13,/enmkYMW7iDB3EM6c9HB3LFjdLDY.jpg,0.0
244786,Whiplash,"['Drama', 'Music']","Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",2014-10-10,/7fn624j5lj3xTme2SgiLCeuedmO.jpg,8.375
1255192,Funmilayo Ransome-Kuti,"['Drama', 'Romance']","Many have heard of Fela Anikulapo-Kuti, the legendary artist from the 70s and 80s. But some may not know that his mother Funmilayo Ransome-Kuti was also a legend in her own right, as a women's rights activist unabashedly pushing for equality in Nigeria at a time when people weren't having those conversations. ""Funmilayo Ransome-Kuti"" the film emerges as a new vivid exploration of Ransome-Kuti's journey. From growing up and learning about the importance of education, to her groundbreaking step in becoming the first girl to attend Abeokuta Grammar School at just 13, going to London and then becoming emboldened to return to Nigeria to step into her role as an educator and organizer.",2025-03-13,/2oxvgNFBLEKw2yBK0yMPHm7hKB3.jpg,0.0
1138194,Heretic,"['Horror', 'Thriller']","Two young missionaries are forced to prove their faith when they knock on the wrong door and are greeted by a diabolical Mr. Reed, becoming ensnared in his deadly game of cat-and-mouse.",2024-10-31,/fr96XzlzsONrQrGfdLMiwtQjott.jpg,7.1
1425296,"Signed, Sealed, Delivered: To The Moon And Back","['Drama', 'TV Movie', 'Mystery']","The POstables leads an investigation that takes them on the road not only to find the recipient of a lost letter, but also to track down a rock star who holds the keys.",2025-03-13,/rV4SBTZpaKYQJrv9vKiWExSACz.jpg,0.0
1084199,Companion,"['Horror', 'Science Fiction', 'Thriller']","During a weekend getaway at a secluded lakeside estate, a group of friends finds themselves entangled in a web of secrets, deception, and advanced technology. As tensions rise and loyalties are tested, they uncover unsettling truths about themselves and the world around them.",2025-01-22,/oCoTgC3UyWGfyQ9thE10ulWR7bn.jpg,7.068
122917,The Hobbit: The Battle of the Five Armies,"['Action', 'Adventure', 'Fantasy']","Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",2014-12-10,/xT98tLqatZPQApyRmlPL12LtiWp.jpg,7.324
1149463,Magma,['Drama'],"Katia Reiter directs the Guadeloupe Volcano Observatory. A passionate volcanologist,  she’s waved goodbye to the idea of one day fulfilling her professional dream of managing a major eruption. But she hadn’t appreciated the unpredictable nature of the Soufrière... or of young volcanologist Aimé Lubin.",2025-03-19,/gblm8Nip5NSDL8BK6mjuQB6xY8e.jpg,6.0
1353117,Rebirth: Home Sweet Home,"['Horror', 'Fantasy', 'Thriller', 'Action']","Jake is a cop thrust into an alternate realm called ‘The Hindrance’ during a deadly mall shooting. With the help of a mysterious Novice Monk, Jake must race the clock to save his wife, Prang, and stop an evil occultist, Mek, from opening the Gates of Hell.",2025-03-20,/hqRX1XJCeE4dz4kaTQVvVJoSwPa.jpg,0.0
228150,Fury,"['War', 'Drama', 'Action']","In the last months of World War II, as the Allies make their final push in the European theatre, a battle-hardened U.S. Army sergeant named 'Wardaddy' commands a Sherman tank called 'Fury' and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",2014-10-15,/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg,7.538
1266809,The Safe House,"['Comedy', 'Drama']","An eccentric family portrait set during the May 1968 protests in Paris. A nine-year-old boy stays with his grandparents and uncles while his parents protest. When an illustrious guest seeks refuge in the apartment, the family’s dynamics change.",2025-03-19,/r9xf19feljoQSQrTFmcrikID4Kq.jpg,4.0
1262495,Sariri,['Drama'],"In La Lágrima, a desertic mining lost town, women live under the strict rules of patriarchy. Dina (16), pressed by an unwanted pregnancy, plans to escape. But when she finds out her sister Sariri (11), has to initiate womanhood after the arrival of her menarche, she’ll have to decide if they’ll escape together through the desert.",2025-03-19,/7jij0dVQBagcXboNr3M9FQRwcxn.jpg,0.0
898271,"Something Old, Something New, Something Borrowed",['Drama'],"A working-class family in Buenos Aires runs an underground sports betting operation, which becomes matriarchal after the father's death.",2025-03-19,/thz7YtbeigHazKeDkmD3QyxQlBv.jpg,0.0
1445168,I Exist,[],A group of young LGBT+ people from Central Africa talk about their living conditions and their hopes.,2025-03-19,/gjYD2D41kQdIYhi91fqo7M6BhM.jpg,0.0
1442918,Wild Strawberries,['Drama'],"Overworked New York architect Daphne Bello arrives in the Rhodope Mountains to inherit the abandoned house of her grandmother, a woman she never knew, who recently passed away at the age of 102. As she searches for the truth about her long-deceased Bulgarian father, Daphne clashes with her eccentric local cousin Orlin, who is eager to rid her of the supposedly worthless property—while keeping secret the unique mineral spring flowing beneath it. Unraveling the dramatic history of her father’s lineage, still alive in the memories of the village elders, Daphne discovers an unexpected opportunity to rediscover herself.",2025-03-19,,0.0
1107215,"My Mom, God and Sylvie Vartan","['Drama', 'Comedy']","In 1963, Esther gives birth to Roland, the youngest of a large family. Roland is born with a club foot that prevents him from standing. Against everyone's advice, she promises her son that he will walk like the others and that he will have a fabulous life. From then on, Esther will do everything in her power to keep this promise. Through decades of trials and miracles of life, this film is the story of a true, funny and moving story, that of an incredible destiny and the greatest love there is: that of a mother for her child.",2025-03-19,/dEgMMaftc2u020Go8WtOFdRePqV.jpg,0.0
1442431,Legítimo,['Documentary'],,2025-03-19,/7WqrPjiyPCUUji4GdQII0LVLCr0.jpg,0.0
1441967,The Ox Road,['Documentary'],"Prince Joachim and author Steffen Jacobsen are on a hike through Jutland, bringing with them their own life stories. A beautiful nature film with a words of wisdom along the way.",2025-03-19,,0.0
1441966,Take the Money and Run,['Documentary'],The (art)work of a genius or simple theft? Artist Jens Haaning made headlines around the world when he pocketed a fortune in protest against the conditions of the art world - and exhibited his action as a work of art.,2025-03-19,,0.0
1439004,L'échappée belle,[],,2025-03-19,/3DWbq68yv17gqQsTHEm8YMJRfOj.jpg,0.0
1437603,3 Days,['Drama'],,2025-03-19,/sWk86BWKlnum8YfkQx6yb4aMTwE.jpg,0.0
1434009,We Live Here,['Documentary'],"The film takes place in the desolate Kazakh steppe, on the grounds of a former nuclear testing site, where two ecologists conduct research to identify radioactive areas unfit for habitation. Nearby, an eyewitness to the nuclear tests writes down his personal memories, while his son struggles to save his sick daughter. Through the intimate story of three generations of one family, the film reflects on humanity's collective history and the dire situation facing our future. The steppe serves as a metaphor for our planet, now perilously close to becoming a vast nuclear wasteland.",2025-03-19,/uXhG2CGyP2hIUXoD7Yh0sl5uXft.jpg,0.0
1432534,Carmen & Bolude,"['Comedy', 'Romance', 'Drama']","Best friends Carmen and Bolude must travel from NYC to Sydney, Australia, where they have ten days to collect 100 'welcomes' so that Bolude's traditional Nigerian father will agree to let her marry an Australian.",2025-03-19,/tsWstW00hFHNaRxqROaJd7VDiXp.jpg,0.0
1432534,Carmen & Bolude,"['Comedy', 'Romance', 'Drama']","Best friends Carmen and Bolude must travel from NYC to Sydney, Australia, where they have ten days to collect 100 'welcomes' so that Bolude's traditional Nigerian father will agree to let her marry an Australian.",2025-03-19,/tsWstW00hFHNaRxqROaJd7VDiXp.jpg,0.0
1432098,Women's Gukgeuk: Enduring on the Edge of Time,['Documentary'],,2025-03-19,/oS54iVHVgkJeMI1fPd7R9DDOsH2.jpg,0.0
1235619,Les Bodin’s partent en vrille,['Comedy'],,2025-03-19,/tD95KrPB7jgJaL5m5UWooT7FCQS.jpg,0.0
1425373,The Golden Spurtle,['Documentary'],"In a quaint Scottish village in the Highlands, contenders from around the globe gather to compete for the title of World Porridge Champion armed only with oats, salt and water. As the ailing Porridge Chieftain's tenure ends, he embarks on a mission to find a successor. Amidst intense rivalries and the charm of eccentric locals, this documentary delves into the legacy of the village and unveils a captivating culinary spectacle.",2025-03-19,/aCpSUhDhvl2OAeGjwQIpdaufxWl.jpg,0.0
1425370,The Castle,['Documentary'],"In an isolated neighborhood of Palermo, three kids turn an abandoned building into a secret shelter. Here they can escape the violence of the outside world and share their dreams.",2025-03-19,/xSLhU5fGom6ahUBQHUVyRShTF5i.jpg,0.0
1425366,Witch,['Documentary'],"Danish author and self-proclaimed witch Andrea Hejlskov invites us into her personal universe of divination, spirituality and nature motifs from Nordic mythology. After 10 years in the wilderness, she finds herself in the middle of the crisis of her life.",2025-03-19,/2yJbK0JqsNLXVHkW6qKUrDr0I9j.jpg,0.0
1328767,Argoat,['Documentary'],,2025-03-19,/A5Ct2Ndped8jMpltMtPUxnBARvH.jpg,8.0
1418780,The First Soul : Song Written Again,"['Drama', 'Music']",,2025-03-19,/54gbLstKHuJ6XzxBiMlMfGjKMTf.jpg,0.0
1415669,Sanatorium,['Documentary'],"Despite a war raging close by, mud treatments and electroshock therapies continue at Kuyalnik Sanatorium, an enormous 1970s brutalist building on the shores of Odesa, where a small group search for love, healing, and happiness.",2025-03-19,/384jWhv4X3dlaz79tSLzSBqlw3.jpg,0.0
1393191,"The Gardener, the Buddhist & the Spy",['Documentary'],"The Gardener, the Buddhist & the Spy is a gripping story about power struggle, failure, and the delicate balance between good and bad.",2025-03-19,/nPGbKjARq6g1ely913ZugBfzxhC.jpg,0.0
1389293,Kitchen Dialogue,"['Documentary', 'Family']",A generational trauma through the lens of an Asian American teenager through food and poetry.,2025-04-19,/85s7owEd1jTM2PVuguvmgunPJJw.jpg,0.0
1198288,Ждун,"['Comedy', 'Family', 'Science Fiction']","The alien Zhdun meets a boy who came to visit his grandparents for the holidays. The boy will have to help the alien return home, and Zhdun will help his family solve all the accumulated problems.",2025-03-20,/zRvtO7YDgwYP9A7Y5u9PRqA60vv.jpg,0.0
1357797,Nemurubaka,"['Comedy', 'Drama']","The story centers on the daily life of college dorm roommates Yumi Irusu and Ruka Kujirai. Ruka, the older of the two, is constantly penniless despite her being active in a band. Irusu works part-time at a second-hand bookstore.",2025-03-20,/lChzxbD9ukm2NmXYBPb029nl1IE.jpg,0.0
1018964,I Saw Three Black Lights,['Drama'],"A wise old man embarks on his final journey, entering the Colombian jungle to find a place to die. But the paramilitary soldiers who control the area endanger his peaceful transition to the realm of the dead.",2025-03-19,/uslJnaz5cOdPvdsvMr7o2ZpMwBL.jpg,0.0
1317920,The Red Envelope,"['Action', 'Comedy', 'Crime', 'Fantasy', 'Horror', 'Mystery']","When Menn, a super-straight mugger-turned-police spy, accidentally picks up a mysterious red envelope, he is bound by a supernatural contract that forces him to wed a ghost. Fate plays an even crueler trick on him: his ""spouse"" is not only dead, but a cute and unapologetically progressive gay man named Titi.",2025-03-20,/snuY7UUVTqAJmG5hPUImKhFUTOl.jpg,0.0
1000881,Dead Man's Boots,"['Comedy', 'Fantasy']","One evening, Prosper, a loser Uber driver who still lives with his mother, picks up a dying man who has just been shot. Freaked out, Prosper gets rid of the body but not before stealing his pair of crocodile boots. As he slips them on, Prosper finds himself inhabited by the spirit of the deceased: King - a respected gangster feared by all. Split between these two opposing personalities, Prosper and King, united in one body, investigate to unmask King's killer.",2025-03-19,/jh2jVf6L1REXcvvlGdqwFoYGdqE.jpg,0.0
927342,Amaran,"['Action', 'Drama', 'Adventure', 'War']","A heroic true story of Major Mukund Varadarajan, an Indian Army officer who displayed extraordinary bravery during a counterterrorism mission in Kashmir’s Shopian district. The film captures his courage in protecting his nation and the devotion of his wife Indhu Rebecaa Varghese.",2024-10-31,/edQwd95BzHY2XaWAoUgS50A4DHT.jpg,7.424
1436269,Extra Life,[],"An experiment in filmmaking, a dream in the language of delusion...",2025-03-14,/y8i6QidVH7VQbZLZuFfzH6kh7Kj.jpg,0.0
1423093,Tafers Code,"['Comedy', 'Drama', 'Documentary']","Tafers Code follows five teenagers at the T.A.F. language school in Itaquaquecetuba, guided by the charismatic Teacher Gilmar. Each episode explores the unique challenges and strengths of the students as they discover how learning English can transform their lives. With humor, emotion, and a touch of documentary style, the series culminates in a final project that inspires not only the characters but everyone to take the first step toward a brighter future through language learning.",2025-10-14,/75JMHtf4Ob4p7gyFfiI4p3QYk7A.jpg,0.0
210577,Gone Girl,"['Mystery', 'Thriller', 'Drama']","With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",2014-10-01,/ts996lKsxvjkO2yiYG0ht4qAicO.jpg,7.889
1446308,Varunan God Of Water,"['Action', 'Drama']","In a World on the Brink of Chaos, a Seemingly Ordinary Conflict Over Water Becomes the Unexpected Catalyst for a Potential Global War. The Cutthroat Competition Between Two Groups of People Selling Water Transforms Into a Sinister Tool, Unleashing an Uncanny Tyranny Within the Rival Gangs. As the Workers Succumb to a Psychological Sin, They Evolve Into Brutal Thugs, Ultimately Leading to a Destructive Showdown That Threatens to Unravel the Fabric of a Society.",2025-03-14,/zYSi9nyG0SP70yF3kB4UJSva5pj.jpg,0.0
1446254,Temps mort: la resurrecció de Charles Thomas,['Documentary'],,2025-03-15,/yDU0nAiufYt4GGVCqGq8NqYpkzq.jpg,0.0
1446219,Phalenes,[],"Paris, city of lights, has never been so aptly well-named. In a capital suffocated by light pollution, a swarm of disoriented moths get lost and roam the alleyways. A chronic insomniac wanders under the flickering streetlamps. Feeling stalked by the moths, he tries to escape this urban maze.",2025-03-14,/gDlDP3ea0LCfDdHx8gb7ewLjN03.jpg,0.0
1446183,They Talk About Worship Here,"['Documentary', 'Music']","Poetic, dramatic, funny, MTV kids growing up on the Greek island of Corfu, Kore. Ydro. conquered the Greek indie pop/rock scene like only a few bands did, receiving both adoration and derision. The documentary follows their journey, focusing not only on the two core members but also on the importance of being special, without feeling ashamed.",2025-03-14,/o4awsEqFBnBW8Z1G0Jad08LofUo.jpg,0.0
1446174,Discordia,['Drama'],,2025-03-14,/jMxx7REMXRufzabUKcvtUMGYfZK.jpg,0.0
1446317,Focus | Short Film,['Documentary'],An average nobody explores the struggle of self-recognition through the lens of a photographer who has spent his life documenting everything.,2025-03-13,/hY7kzmwUnuHSp162fs3FGLNcyUl.jpg,0.0
1003504,We Will Go,"['Comedy', 'Drama']","Marie, an 80-year-old woman battling terminal cancer, has decided to end her life on her own terms. She embarks on a journey accompanied by her somewhat dysfunctional family and Rudy, a kind-hearted caregiver she’s just met. Unable to reveal her true intentions, Marie creates a story about an inheritance in Switzerland to convince her unreliable and distracted son Bruno, granddaughter Anna, and Rudy, to take a road trip in their old RV. But will Marie find the courage to reveal the true purpose of their journey as they approach Switzerland, and how might her family respond to the devastating truth?",2025-03-12,/lmMB37su4Nq4RipDoxBM06bqg9L.jpg,6.227
157336,Interstellar,"['Adventure', 'Drama', 'Science Fiction']",The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,2014-11-05,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,8.5
1184918,The Wild Robot,"['Animation', 'Science Fiction', 'Family']","After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",2024-09-12,/wTnV3PCVW5O92JMrFvvrRcV39RU.jpg,8.3
1127674,Forbidden City,"['Action', 'Romance', 'Drama']",In the suburbs of Rome two very different souls intersect. One is the son of a restaurant owner who disappeared with his lover. The other is a young mysterious woman who has arrived from China in search of her missing sister.,2025-03-08,/2VAU9BAx1A4L2wE63Gym2ENunOg.jpg,7.3
974576,Conclave,"['Drama', 'Thriller', 'Mystery']","After the unexpected death of the Pope, Cardinal Lawrence is tasked with managing the covert and ancient ritual of electing a new one. Sequestered in the Vatican with the Catholic Church’s most powerful leaders until the process is complete, Lawrence finds himself at the center of a conspiracy that could lead to its downfall.",2024-10-25,/m5x8D0bZ3eKqIVWZ5y7TnZ2oTVg.jpg,7.2
24428,The Avengers,"['Science Fiction', 'Action', 'Adventure']","When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",2012-04-25,/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,7.731
205587,The Judge,['Drama'],"A successful lawyer returns to his hometown for his mother's funeral only to discover that his estranged father, the town's judge, is suspected of murder.",2014-10-08,/3K93GWotLXe4FqpErri0xkpLaD5.jpg,7.3
872585,Oppenheimer,"['Drama', 'History']",The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,2023-07-19,/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,8.1
27205,Inception,"['Action', 'Science Fiction', 'Adventure']","Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",2010-07-15,/ljsZTbVsrQSqZgWeep2B1QiDKuh.jpg,8.369
1294174,Offshoring,['Comedy'],"The day Redouane is going to get his promotion and finally become a foreman, he learns that the mattress factory where he works is being relocated to India. Determined to keep his promotion, he agrees to leave while having the guarantee of being paid double and takes his partner Marguerite with him. Once there, he discovers that his boss has duped him, he will indeed be paid double but in rupees. Furious, he decides to take revenge by teaching the teams the best of French social rights: strikes, demonstrations and RTT with the sole aim of overthrowing his boss. Between culture clash and social struggle, Redouane leads an unexpected revolution that could well change the destiny of the factory... and his own.",2025-03-12,/yIgdlNWxVGPWQtBnfAUWnae6sjG.jpg,6.4
1405338,Demon City,"['Action', 'Crime', 'Fantasy', 'Thriller']","Framed for his family's murder and left for dead, an ex-hitman will stop at nothing to exact revenge on the masked ""demons"" who have taken over his city.",2025-02-26,/g5PqsFFrayyRL1Ldgib2lMYuJXg.jpg,6.873
156022,The Equalizer,"['Thriller', 'Action', 'Crime']","McCall believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when he meets Teri, a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",2014-09-24,/9u4yW7yPA0BQ2pv9XwiNzItwvp8.jpg,7.3
205596,The Imitation Game,"['History', 'Drama', 'Thriller', 'War']","Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",2014-11-14,/zSqJ1qFq8NXFfi7JeIYMlzyR0dx.jpg,7.995
1312157,CrazyMinded,"['Comedy', 'Romance']","How much do we really know about ourselves when we make a decision? What if there are multiple versions of our I within us, each with something to say?",2025-02-20,/sPps037qCts9XDwCaS6j7JsNuEd.jpg,7.396
214756,Ted 2,"['Comedy', 'Fantasy']","Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",2015-06-25,/38C91I7Xft0gyY7BITm8i4yvuRb.jpg,6.305
189,Sin City: A Dame to Kill For,"['Crime', 'Action', 'Thriller']",Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,2014-08-20,/50kALxDX4mmzIRljbNbPY0u4cie.jpg,6.39
228967,The Interview,"['Action', 'Comedy']","Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.",2014-12-25,/tIDC4xT65l7a8qbgg8GvwD5g8c5.jpg,6.2
661539,A Complete Unknown,"['Drama', 'Music']","New York, early 1960s. Against the backdrop of a vibrant music scene and tumultuous cultural upheaval, an enigmatic 19-year-old from Minnesota arrives in the West Village with his guitar and revolutionary talent, destined to change the course of American music.",2024-12-18,/llWl3GtNoXosbvYboelmoT459NM.jpg,7.156
926670,Henry Danger: The Movie,"['Action', 'Comedy', 'Family', 'Science Fiction']","Henry Hart meets a superfan—eager to fight crime with Kid Danger—who comes into possession of a device that can open up alternate realities. Facing a wild ride, Henry will need his best friend Jasper and his new superfan sidekick to find his way out or be stuck in another dimension forever.",2025-01-17,/dFWj2rOGsqSIX1PHFghbCBgpMnk.jpg,7.9
558449,Gladiator II,"['Action', 'Adventure', 'Drama']","Years after witnessing the death of the revered hero Maximus at the hands of his uncle, Lucius is forced to enter the Colosseum after his home is conquered by the tyrannical Emperors who now lead Rome with an iron fist. With rage in his heart and the future of the Empire at stake, Lucius must look to his past to find strength and honor to return the glory of Rome to its people.",2024-11-13,/2cxhvwyEwRlysAmRH4iodkvo0z5.jpg,6.774
516729,Paddington in Peru,"['Family', 'Comedy', 'Adventure']","Paddington travels to Peru to visit his beloved Aunt Lucy, who now resides at the Home for Retired Bears. With the Brown Family in tow, a thrilling adventure ensues when a mystery plunges them into an unexpected journey through the Amazon rainforest and up to the mountain peaks of Peru.",2024-11-08,/1ffZAucqfvQu36x1C49XfOdjuOG.jpg,6.8
194662,Birdman or (The Unexpected Virtue of Ignorance),"['Drama', 'Comedy']","A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",2014-10-17,/rHUg2AuIuLSIYMYFgavVwqt1jtc.jpg,7.5
131631,The Hunger Games: Mockingjay - Part 1,"['Science Fiction', 'Adventure', 'Thriller']",Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,2014-11-19,/2hTPkBiXoMmrdtYgHtB9WU5dg80.jpg,6.8
260346,Taken 3,"['Thriller', 'Action']","Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",2014-12-16,/vzvMXMypMq7ieDofKThsxjHj9hn.jpg,6.258
550,Fight Club,['Drama'],"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",1999-10-15,/pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg,8.438
265208,Wild Card,"['Thriller', 'Crime', 'Action']","When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play… and it's all or nothing.",2015-01-14,/zN80Tlly8oMpKbVJv2TfRIj8dHG.jpg,5.676
238,The Godfather,"['Drama', 'Crime']","Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",1972-03-14,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,8.7
549509,The Brutalist,['Drama'],"Escaping post-war Europe, visionary architect László Toth arrives in America to rebuild his life. On his own in a strange new country, a wealthy industrialist recognizes his talent. But power and legacy come at a heavy cost...",2024-12-20,/vP7Yd6couiAaw9jgMd5cjMRj3hQ.jpg,7.072
475557,Joker,"['Crime', 'Thriller', 'Drama']","During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",2019-10-01,/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,8.139
1182088,The Best Friend,"['Drama', 'Romance', 'Music']","Two great friends meet again after five years. Among so many things that have changed, the resumption of the bond awakens an old feeling for which they remain unprepared.",2025-03-13,/dRzRvvQZE9XfGSTDm2rgolG6e3j.jpg,8.6
1430968,Idiotka,['Comedy'],"In West Hollywood’s Russian district, Margarita lives out the American Dream: competing on a reality show. Will she slay, serve, or survive?",2025-03-12,/sCpZABNrhlK0DSwR7gomSiqFPBA.jpg,7.0
227159,Horrible Bosses 2,['Comedy'],"Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.",2014-11-12,/boBOkwIqgrs8noxBUSDkkicKa4K.jpg,6.18
1013850,A Real Pain,"['Comedy', 'Drama']",Mismatched cousins David and Benji reunite for a tour through Poland to honor their beloved grandmother. The adventure takes a turn when the pair's old tensions resurface against the backdrop of their family history.,2024-11-01,/67xRIXm5TxXRT4nV2V4AEJ9yq2d.jpg,6.784
87101,Terminator Genisys,"['Science Fiction', 'Action', 'Thriller', 'Adventure']","The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",2015-06-23,/oZRVDpNtmHk8M1VYy1aeOWUXgbC.jpg,5.937
227159,Horrible Bosses 2,['Comedy'],"Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.",2014-11-12,/boBOkwIqgrs8noxBUSDkkicKa4K.jpg,6.18
1013850,A Real Pain,"['Comedy', 'Drama']",Mismatched cousins David and Benji reunite for a tour through Poland to honor their beloved grandmother. The adventure takes a turn when the pair's old tensions resurface against the backdrop of their family history.,2024-11-01,/67xRIXm5TxXRT4nV2V4AEJ9yq2d.jpg,6.784
87101,Terminator Genisys,"['Science Fiction', 'Action', 'Thriller', 'Adventure']","The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",2015-06-23,/oZRVDpNtmHk8M1VYy1aeOWUXgbC.jpg,5.937
1157270,The Sun Will Rise,['Documentary'],"Tehran, October 2022; a theater ensemble is rehearsing the ancient greek Lysistrata by Aristophanes. In the middle of a scene in which old men storm and attack the Acropolis, which the women of Athens have taken, the ensemble learns that they are surrounded because anti-riot forces are marching around the building and putting down a large demonstration. The street noise is deafening, and the room is filled with fear and anger. Some want to hide, others, led by the leading actress, want to go out into the streets and fight alongside the people. Despite disagreements, one thing is clear, the team does not want to continue the play in the time of the revolution.",2025-03-12,/3vFhT8aPPRDVBQDnZlkFkpSZm6Z.jpg,7.5
207933,Stonehearst Asylum,"['Thriller', 'Mystery', 'Horror']","An Oxford Medical School graduate takes a position at a mental institution and soon becomes obsessed with a female mental patient, but he has no idea of a recent and horrifying staffing change.",2014-10-23,/fZxGCCQ0NAtraevqULJ84wSSjo0.jpg,6.851
